Precinct	Register Voters	Ballots Cast	Turnout %
31021	518	188	36.29
31022	498	177	35.54
31023	511	195	38.16
31024	557	228	40.93
31025	545	188	34.50
31026	539	230	42.67
31027	625	252	40.32
31028	511	178	34.83
31029	588	250	42.52
31030	454	169	37.22
31031	478	210	43.93
31032	490	176	35.92
31033	493	202	40.97
31034	541	204	37.71
31035	585	245	41.88
31036	517	245	47.39
31037	507	188	37.08
31038	559	210	37.57
31039	569	193	33.92
31040	583	209	35.85
31041	592	197	33.28
32001	897	282	31.44
32002	700	250	35.71
32003	778	358	46.02
32004	696	299	42.96
32005	699	288	41.20
32006	712	258	36.24
32007	762	315	41.34
32008	843	322	38.20
32009	753	302	40.11
32010	804	287	35.70
32011	617	301	48.78
32012	616	267	43.34
32013	763	282	36.96
32014	668	274	41.02
32015	716	264	36.87
32016	670	289	43.13
32017	725	317	43.72
32018	668	301	45.06
32019	715	253	35.38
32020	725	324	44.69
32021	712	331	46.49
32022	849	360	42.40
32023	705	256	36.31
32024	633	196	30.96
32025	736	261	35.46
32026	760	340	44.74
32027	649	321	49.46
32028	767	301	39.24
32029	693	316	45.60
32030	712	290	40.73
32031	703	295	41.96
32032	741	299	40.35
32033	743	319	42.93
32034	715	263	36.78
32035	697	258	37.02
32036	711	287	40.37
32037	721	222	30.79
32038	700	254	36.29
32039	759	348	45.85
32040	740	338	45.68
32041	743	297	39.97
32042	723	264	36.51
32043	645	286	44.34
33001	836	326	39.00
33002	963	416	43.20
33003	884	374	42.31
33004	943	370	39.24
33005	754	285	37.80
33006	769	300	39.01
33007	875	350	40.00
33008	903	479	53.05
33009	819	351	42.86
33010	765	365	47.71
33011	799	348	43.55
33012	852	346	40.61
33013	713	310	43.48
33014	480	160	33.33
33015	864	407	47.11
33016	1091	487	44.64
33017	858	395	46.04
33018	1025	398	38.83
33019	874	301	34.44
33020	855	378	44.21
33021	843	351	41.64
33022	775	387	49.94
33023	775	355	45.81
33024	913	546	59.80
33025	983	407	41.40
33026	622	230	36.98
33027	802	265	33.04
33028	689	261	37.88
34001	735	319	43.40
34002	678	272	40.12
34003	805	297	36.89
34004	701	222	31.67
34005	707	253	35.79
34006	771	350	45.40
34007	730	324	44.38
34008	700	219	31.29
34009	800	226	28.25
34010	715	301	42.10
34011	810	223	27.53
34012	772	312	40.41
34013	747	298	39.89
34014	724	221	30.52
34015	791	202	25.54
34016	784	228	29.08
34017	876	350	39.95
34018	797	204	25.60
34019	864	274	31.71
34020	772	360	46.63
34021	778	376	48.33
34022	678	290	42.77
34023	663	237	35.75
34024	731	235	32.15
34025	764	339	44.37
34026	824	290	35.19
34027	735	231	31.43
34028	673	187	27.79
34029	663	220	33.18
34030	602	304	50.50
34031	801	219	27.34
34032	761	265	34.82
34033	748	224	29.95
34034	730	301	41.23
34035	823	293	35.60
34036	648	276	42.59
34037	691	165	23.88
34038	715	167	23.36
34039	766	222	28.98
34040	805	306	38.01
34041	633	200	31.60
34042	655	315	48.09
34043	601	286	47.59
34044	700	281	40.14
34045	768	312	40.63
34046	462	190	41.13
34047	785	236	30.06
34048	718	325	45.26
34049	916	355	38.76
34050	737	224	30.39
34051	691	317	45.88
34052	495	231	46.67
34053	675	180	26.67
35001	732	293	40.03
35002	684	349	51.02
35003	707	237	33.52
35004	687	311	45.27
35005	664	258	38.86
35006	724	254	35.08
35007	636	258	40.57
35008	677	242	35.75
35009	742	303	40.84
35010	774	334	43.15
35011	804	307	38.18
35012	690	194	28.12
35013	703	191	27.17
35014	710	225	31.69
35015	835	323	38.68
35016	687	197	28.68
35017	694	271	39.05
35018	687	242	35.23
35019	675	180	26.67
35020	691	220	31.84
35021	751	244	32.49
35022	800	292	36.50
35023	715	272	38.04
35024	665	251	37.74
35025	690	285	41.30
35026	696	235	33.76
35027	680	233	34.26
35028	742	272	36.66
35029	797	218	27.35
35030	787	273	34.69
35031	717	321	44.77
36001	724	278	38.40
36002	708	294	41.53
36003	608	292	48.03
36004	786	289	36.77
36005	772	294	38.08
36006	712	241	33.85
36007	737	385	52.24
36008	638	248	38.87
36009	754	249	33.02
36010	804	298	37.06
36011	628	214	34.08
36012	681	168	24.67
36013	600	195	32.50
36014	738	301	40.79
36015	740	338	45.68
36016	719	319	44.37
36017	753	344	45.68
36018	706	310	43.91
36019	809	320	39.56
36020	724	286	39.50
36021	734	230	31.34
36022	699	218	31.19
36023	692	245	35.40
36024	762	344	45.14
36025	744	243	32.66
36026	692	271	39.16
36027	644	275	42.70
36028	716	268	37.43
36029	821	362	44.09
36030	748	319	42.65
37001	713	230	32.26
37002	643	177	27.53
37003	722	169	23.41
37004	694	220	31.70
37005	814	301	36.98
37006	806	270	33.50
37007	678	193	28.47
37008	701	194	27.67
37009	860	250	29.07
37010	816	317	38.85
37011	754	173	22.94
37012	707	191	27.02
37013	666	192	28.83
37014	821	266	32.40
37015	829	290	34.98
37016	807	269	33.33
37017	749	217	28.97
37018	769	265	34.46
37019	804	189	23.51
37020	775	212	27.35
37021	738	242	32.79
37022	821	240	29.23
37023	751	274	36.48
37024	804	280	34.83
37025	775	257	33.16
37026	787	338	42.95
37027	803	272	33.87
37028	634	208	32.81
37029	802	286	35.66
37030	834	241	28.90
37031	814	293	36.00
37032	750	251	33.47
37033	817	274	33.54
37034	797	260	32.62
37035	792	280	35.35
37036	833	213	25.57
37037	863	268	31.05
37038	798	306	38.35
37039	789	234	29.66
37040	789	297	37.64
37041	689	326	47.31
38001	656	274	41.77
38002	714	391	54.76
38003	773	310	40.10
38004	688	327	47.53
38005	740	321	43.38
38006	781	304	38.92
38007	752	327	43.48
38008	721	288	39.94
38009	795	350	44.03
38010	655	255	38.93
38011	630	288	45.71
38012	740	326	44.05
38013	801	339	42.32
38014	781	320	40.97
38015	670	273	40.75
38016	733	335	45.70
38017	809	339	41.90
38018	763	329	43.12
38019	807	375	46.47
38020	777	297	38.22
38021	697	239	34.29
38022	667	294	44.08
38023	738	336	45.53
38024	763	377	49.41
38025	632	245	38.77
38026	749	342	45.66
38027	768	318	41.41
38028	830	378	45.54
38029	739	295	39.92
38030	786	297	37.79
38031	661	302	45.69
38032	721	278	38.56
38033	716	285	39.80
38034	704	277	39.35
38035	737	292	39.62
38036	693	267	38.53
38037	709	325	45.84
38038	725	257	35.45
38039	755	353	46.75
38040	689	307	44.56
38041	635	319	50.24
39001	604	306	50.66
39002	648	406	62.65
39003	696	317	45.55
39004	624	319	51.12
39005	715	313	43.78
39006	732	287	39.21
39007	610	273	44.75
39008	789	335	42.46
39009	735	302	41.09
39010	330	150	45.45
39011	672	272	40.48
39012	938	339	36.14
39013	738	279	37.80
39014	666	255	38.29
39015	769	356	46.29
39016	707	223	31.54
39017	698	341	48.85
39018	729	306	41.98
39019	677	307	45.35
39020	815	368	45.15
39021	677	300	44.31
39022	670	229	34.18
39023	703	378	53.77
39024	798	418	52.38
39025	702	227	32.34
39026	680	317	46.62
39027	107	72	67.29
39028	756	357	47.22
39029	430	136	31.63
39030	816	328	40.20
39031	702	250	35.61
39032	751	308	41.01
39033	855	307	35.91
39034	775	288	37.16
39035	694	307	44.24
39036	312	122	39.10
39037	607	351	57.83
39038	337	211	62.61
39039	416	199	47.84
39040	631	270	42.79
39041	709	372	52.47
39042	644	360	55.90
39043	691	377	54.56
39044	522	259	49.62
39045	626	348	55.59
40001	710	265	37.32
40002	744	284	38.17
40003	798	353	44.24
40004	525	229	43.62
40005	738	329	44.58
40006	761	349	45.86
40007	624	342	54.81
40008	866	366	42.26
40009	654	257	39.30
40010	895	336	37.54
40011	714	341	47.76
40012	526	213	40.49
40013	816	395	48.41
40014	766	255	33.29
40015	776	274	35.31
40016	778	351	45.12
40017	650	297	45.69
40018	732	231	31.56
40019	949	396	41.73
40020	789	276	34.98
40021	749	357	47.66
40022	681	281	41.26
40023	828	382	46.14
40024	775	263	33.94
40025	755	346	45.83
40026	700	347	49.57
40027	948	402	42.41
40028	720	328	45.56
40029	704	356	50.57
40030	647	366	56.57
40031	724	358	49.45
40032	728	365	50.14
40033	605	333	55.04
40034	703	286	40.68
40035	709	211	29.76
40036	602	307	51.00
40037	758	324	42.74
40038	779	377	48.40
40039	302	95	31.46
41001	671	386	57.53
41002	709	449	63.33
41003	694	344	49.57
41004	696	481	69.11
41005	821	432	52.62
41006	753	505	67.07
41007	739	475	64.28
41008	706	433	61.33
41009	752	395	52.53
41010	700	474	67.71
41011	802	449	55.99
41012	802	390	48.63
41013	810	453	55.93
41014	734	482	65.67
41015	869	477	54.89
41016	690	375	54.35
41017	727	417	57.36
41018	658	380	57.75
41019	747	442	59.17
41020	683	330	48.32
41021	755	395	52.32
41022	736	429	58.29
41023	826	426	51.57
41024	745	373	50.07
41025	888	204	22.97
41026	677	431	63.66
41027	762	277	36.35
41028	885	267	30.17
41029	783	217	27.71
41030	748	407	54.41
41031	753	463	61.49
41032	586	315	53.75
41033	706	355	50.28
41034	645	359	55.66
41035	808	463	57.30
41036	689	402	58.35
41037	790	442	55.95
41038	719	352	48.96
41039	723	418	57.81
41040	743	476	64.06
41041	756	438	57.94
41042	719	421	58.55
41043	718	416	57.94
41044	732	461	62.98
41045	697	347	49.78
41046	716	449	62.71
41047	729	401	55.01
42001	719	419	58.28
42002	832	263	31.61
42003	729	256	35.12
42004	1164	463	39.78
42005	677	251	37.08
42006	699	447	63.95
42007	866	436	50.35
42008	677	347	51.26
42009	895	315	35.20
42010	688	288	41.86
42011	551	284	51.54
42012	629	312	49.60
42013	640	431	67.34
42014	787	298	37.87
42015	709	234	33.00
42016	692	303	43.79
42017	849	329	38.75
42018	791	248	31.35
42019	883	433	49.04
42020	728	239	32.83
42021	592	247	41.72
42022	451	181	40.13
42023	781	310	39.69
42024	758	371	48.94
42025	841	346	41.14
42026	788	348	44.16
42027	531	295	55.56
42028	786	424	53.94
42029	759	301	39.66
42030	599	369	61.60
42031	725	329	45.38
42032	775	255	32.90
42033	791	312	39.44
42034	733	401	54.71
42035	986	421	42.70
42036	1124	339	30.16
42037	594	202	34.01
42038	719	295	41.03
42039	846	260	30.73
42040	895	320	35.75
42041	757	287	37.91
42042	888	346	38.96
43001	423	215	50.83
43002	708	351	49.58
43003	762	414	54.33
43004	905	347	38.34
43005	598	269	44.98
43006	573	256	44.68
43007	508	261	51.38
43008	620	296	47.74
43009	825	435	52.73
43010	853	406	47.60
43011	666	288	43.24
43012	444	220	49.55
43013	660	319	48.33
43014	728	406	55.77
43015	747	342	45.78
43016	813	324	39.85
43017	573	291	50.79
43018	748	385	51.47
43019	763	389	50.98
43020	733	396	54.02
43021	768	384	50.00
43022	479	206	43.01
43023	490	188	38.37
43024	609	248	40.72
43025	552	311	56.34
43026	471	285	60.51
43027	599	339	56.59
43028	919	429	46.68
43029	674	323	47.92
43030	930	354	38.06
43031	782	392	50.13
43032	754	355	47.08
43033	793	431	54.35
43034	493	277	56.19
43035	884	448	50.68
43036	392	122	31.12
43037	762	285	37.40
43038	713	400	56.10
43039	661	274	41.45
43040	560	195	34.82
43041	895	461	51.51
43042	708	316	44.63
43043	803	461	57.41
43044	687	339	49.34
43045	447	251	56.15
43046	399	181	45.36
44001	1058	525	49.62
44002	760	317	41.71
44003	453	320	70.64
44004	701	410	58.49
44005	713	279	39.13
44006	868	311	35.83
44007	534	306	57.30
44008	874	361	41.30
44009	695	272	39.14
44010	774	279	36.05
44011	782	301	38.49
44012	741	372	50.20
44013	636	246	38.68
44014	675	268	39.70
44015	696	336	48.28
44016	808	336	41.58
44017	851	411	48.30
44018	854	314	36.77
44019	818	402	49.14
44020	695	216	31.08
44021	768	298	38.80
44022	748	371	49.60
44023	673	284	42.20
44024	587	323	55.03
44025	688	296	43.02
44026	732	280	38.25
44027	777	358	46.07
44028	682	320	46.92
44029	822	305	37.10
44030	790	325	41.14
44031	697	243	34.86
44032	821	330	40.19
44033	631	255	40.41
44034	804	364	45.27
44035	790	444	56.20
44036	706	286	40.51
44037	757	339	44.78
44038	733	268	36.56
44039	694	278	40.06
44040	674	300	44.51
44041	817	342	41.86
45001	512	266	51.95
45002	588	285	48.47
45003	539	294	54.55
45004	757	415	54.82
45005	712	379	53.23
45006	802	449	55.99
45007	887	485	54.68
45008	744	332	44.62
45009	758	336	44.33
45010	778	394	50.64
45011	589	259	43.97
45012	679	325	47.86
45013	598	353	59.03
45014	941	427	45.38
45015	829	472	56.94
45016	621	323	52.01
45017	788	384	48.73
45018	811	361	44.51
45019	433	174	40.18
45020	542	221	40.77
45021	639	334	52.27
45022	690	325	47.10
45023	735	365	49.66
45024	635	325	51.18
45025	442	287	64.93
45026	447	193	43.18
45027	691	319	46.16
45028	576	276	47.92
45029	524	227	43.32
45030	654	306	46.79
45031	569	292	51.32
45032	674	324	48.07
45033	487	239	49.08
45034	766	375	48.96
45035	731	425	58.14
45036	723	403	55.74
45037	687	328	47.74
45038	708	293	41.38
45039	733	325	44.34
45040	693	367	52.96
45041	659	344	52.20
45042	674	400	59.35
45043	722	433	59.97
45044	685	384	56.06
45045	512	246	48.05
45046	542	267	49.26
45047	534	290	54.31
45048	609	294	48.28
46001	738	320	43.36
46002	696	330	47.41
46003	764	457	59.82
46004	725	368	50.76
46005	827	298	36.03
46006	696	321	46.12
46007	770	492	63.90
46008	736	283	38.45
46009	695	324	46.62
46010	941	330	35.07
46011	767	329	42.89
46012	642	319	49.69
46013	707	317	44.84
46014	922	433	46.96
46015	731	347	47.47
46016	744	358	48.12
46017	812	433	53.33
46018	755	311	41.19
46019	457	263	57.55
46020	865	353	40.81
46021	709	227	32.02
46022	674	290	43.03
46023	761	285	37.45
46024	727	376	51.72
46025	754	350	46.42
46026	688	283	41.13
46027	773	329	42.56
46028	671	421	62.74
46029	657	306	46.58
46030	685	336	49.05
46031	667	292	43.78
46032	877	423	48.23
46033	737	359	48.71
46034	827	348	42.08
46035	884	412	46.61
46036	660	365	55.30
46037	545	251	46.06
46038	773	299	38.68
46039	681	316	46.40
46040	609	298	48.93
47001	463	191	41.25
47002	780	418	53.59
47003	742	460	61.99
47004	785	398	50.70
47005	760	340	44.74
47006	808	326	40.35
47007	683	304	44.51
47008	734	400	54.50
47009	617	260	42.14
47010	821	336	40.93
47011	734	276	37.60
47012	707	360	50.92
47013	686	329	47.96
47014	648	321	49.54
47015	780	350	44.87
47016	722	384	53.19
47017	711	317	44.59
47018	698	345	49.43
47019	844	357	42.30
47020	662	355	53.63
47021	660	301	45.61
47022	721	386	53.54
47023	747	357	47.79
47024	641	308	48.05
47025	759	345	45.45
47026	794	360	45.34
47027	647	282	43.59
47028	690	352	51.01
47029	740	333	45.00
47030	816	352	43.14
47031	739	318	43.03
47032	757	357	47.16
47033	688	343	49.85
47034	725	403	55.59
47035	698	318	45.56
47036	722	359	49.72
47037	742	361	48.65
47038	683	318	46.56
47039	703	370	52.63
47040	655	372	56.79
47041	776	401	51.68
47042	654	289	44.19
47043	703	306	43.53
47044	746	355	47.59
47045	658	359	54.56
47046	687	330	48.03
47047	792	344	43.43
47048	79	51	64.56
48001	635	301	47.40
48002	330	203	61.52
48003	830	328	39.52
48004	568	301	52.99
48005	383	250	65.27
48006	805	348	43.23
48007	689	334	48.48
48008	408	276	67.65
48009	492	275	55.89
48010	862	427	49.54
48011	566	303	53.53
48012	824	371	45.02
48013	880	470	53.41
48014	403	228	56.58
48015	503	207	41.15
48016	809	302	37.33
48017	643	326	50.70
48018	662	316	47.73
48019	518	260	50.19
48020	764	370	48.43
48021	949	378	39.83
48022	571	373	65.32
48023	783	461	58.88
48024	847	346	40.85
48025	584	345	59.08
48026	411	184	44.77
48027	1158	279	24.09
48028	911	426	46.76
48029	362	233	64.36
48030	561	292	52.05
48031	1045	360	34.45
48032	647	259	40.03
48033	372	254	68.28
48034	598	308	51.51
48035	785	274	34.90
48036	393	265	67.43
48037	738	306	41.46
48038	658	390	59.27
48039	598	317	53.01
48040	561	287	51.16
48041	830	296	35.66
48042	770	327	42.47
48043	813	357	43.91
48044	784	366	46.68
48045	501	221	44.11
48046	475	243	51.16
49001	672	189	28.13
49002	479	221	46.14
49003	892	362	40.58
49004	889	356	40.04
49005	801	368	45.94
49006	670	264	39.40
49007	638	288	45.14
49008	654	266	40.67
49009	727	311	42.78
49010	729	349	47.87
49011	848	381	44.93
49012	894	398	44.52
49013	818	405	49.51
49014	736	306	41.58
49015	616	228	37.01
49016	800	351	43.88
49017	580	278	47.93
49018	902	420	46.56
49019	755	273	36.16
49020	1019	456	44.75
49021	557	225	40.39
49022	843	368	43.65
49023	857	324	37.81
49024	791	252	31.86
49025	877	376	42.87
49026	868	384	44.24
49027	890	335	37.64
49028	911	338	37.10
49029	825	352	42.67
49030	851	322	37.84
49031	606	258	42.57
49032	836	325	38.88
49033	719	281	39.08
50001	656	324	49.39
50002	478	180	37.66
50003	597	279	46.73
50004	765	316	41.31
50005	565	265	46.90
50006	831	311	37.42
50007	720	369	51.25
50008	673	263	39.08
50009	647	248	38.33
50010	834	317	38.01
50011	518	252	48.65
50012	272	159	58.46
50013	929	243	26.16
50014	197	106	53.81
50015	677	365	53.91
50016	205	123	60.00
50017	780	226	28.97
50018	142	88	61.97
50019	593	200	33.73
50020	717	318	44.35
50021	586	235	40.10
50022	705	249	35.32
50023	608	242	39.80
50024	731	320	43.78
50025	757	320	42.27
50026	867	272	31.37
50027	182	88	48.35
50028	844	318	37.68
50029	742	219	29.51
50030	579	210	36.27
50031	932	286	30.69
50032	866	256	29.56
50033	543	282	51.93
50034	822	386	46.96
50035	740	329	44.46
50036	653	281	43.03
50037	616	281	45.62
50038	265	170	64.15
50039	602	209	34.72
50040	781	373	47.76
